ID,value
Fund 9-Fund 49,0.8280467921762784
Fund 9-Fund 50,0.8714303435102558
Fund 9-Fund 51,0.8180216685290992
Fund 9-Fund 52,0.8377101044037705
Fund 9-Fund 53,0.7937066228681218
Fund 9-Fund 54,0.8538809509462704
Fund 9-Fund 55,0.8070762004426234
Fund 9-Fund 56,0.827553178636153
Fund 9-Fund 57,0.7765186699264118
Fund 9-Fund 58,0.806374139031418
Fund 9-Fund 59,0.8769506971548939
Fund 9-Fund 60,0.8671609149047176
Fund 9-Fund 61,0.8504133856972085
Fund 9-Fund 62,0.809030390049038
Fund 9-Fund 63,0.8554787284173099
Fund 9-Fund 64,0.8035561491285496
Fund 9-Fund 65,0.8650108577269688
Fund 9-Fund 66,0.7675136646924412
Fund 9-Fund 67,0.8386677218342191
Fund 9-Fund 68,0.8288042445040368
Fund 9-Fund 69,0.8096023136135845
Fund 9-Fund 70,0.7728194543930549
Fund 9-Fund 71,0.7937066228681218
Fund 9-Fund 72,0.8506228215640933
Fund 9-Fund 73,0.829072015585266
Fund 9-Fund 74,0.8918098166163795
Fund 9-Fund 75,0.8265925040003929
Fund 9-Fund 76,0.805746333372168
Fund 9-Fund 77,0.8612448992217202
Fund 9-Fund 78,0.809800732451442
Fund 9-Fund 79,0.832673059094613
Fund 9-Fund 80,0.8254364366006366
Fund 9-Fund 81,0.7475633053213795
Fund 9-Fund 82,0.6811662302681468
Fund 9-Fund 83,0.7430994311150766
Fund 9-Fund 84,0.7443711780809005
Fund 9-Fund 85,0.8099032582949891
Fund 9-Fund 86,0.7226991905652446
Fund 9-Fund 87,0.8279597555802523
Fund 9-Fund 88,0.8245573179988727
Fund 9-Fund 89,0.6645791644194388
Fund 9-Fund 90,0.8702807379470092
Fund 9-Fund 91,0.8402865831819983
Fund 9-Fund 92,0.8279839114188968
Fund 9-Fund 93,0.9026563663929157
Fund 9-Fund 94,0.6442175340015136
Fund 9-Fund 95,0.7807623524069505
Fund 9-Fund 96,0.8459768001796719
Fund 9-Fund 97,0.8893593195321411
Fund 9-Fund 98,0.8222791347434953
Fund 9-Fund 99,0.8471035750097248
Fund 9-Fund 100,0.8142630302156679
Fund 9-Fund 101,0.8064442708728082
Fund 9-Fund 102,0.8330252105618458
Fund 9-Fund 103,0.8698394888796933
Fund 9-Fund 104,0.8192775281811037
Fund 9-Fund 105,0.8043287005257491
Fund 9-Fund 106,0.8362410893597838
Fund 9-Fund 107,0.8140650421826323
Fund 9-Fund 108,0.8194130759476035
Fund 9-Fund 109,0.8552374784558667
Fund 9-Fund 110,0.8760993380480641
Fund 9-Fund 111,0.8087909982899752
Fund 9-Fund 112,0.8536029751982068
Fund 9-Fund 113,0.7695343647000019
Fund 9-Fund 114,0.8328951614960332
Fund 9-Fund 115,0.8304233898609041
Fund 9-Fund 116,0.791685922860561
Fund 9-Fund 117,0.725406400994154
Fund 9-Fund 118,0.8724532122707338
Fund 9-Fund 119,0.7899587747723769
Fund 9-Fund 120,0.8276754794888942
Fund 9-Fund 121,0.8972764136180021
Fund 9-Fund 122,0.8688246508714519
Fund 9-Fund 123,0.7626824963465557
Fund 9-Fund 124,0.8192779686719501
Fund 9-Fund 125,0.8503417680379893
Fund 9-Fund 126,0.8328883976846626
Fund 9-Fund 127,0.8500458625844045
Fund 9-Fund 128,0.7427485744923086
Fund 9-Fund 129,0.8246871198402614
Fund 9-Fund 130,0.6785580443952396
Fund 9-Fund 131,0.6806641075825044
Fund 9-Fund 132,0.7890777369876538
Fund 9-Fund 133,0.8895432176233559
Fund 9-Fund 134,0.8306493630899533
Fund 9-Fund 135,0.8750405456326446
Fund 9-Fund 136,0.8377115168492192
Fund 9-Fund 137,0.7070418744186806
Fund 9-Fund 138,0.8042886288506298
Fund 9-Fund 139,0.7937066228681218
Fund 9-Fund 140,0.8311509719212039
Fund 9-Fund 141,0.8176176772577755
Fund 9-Fund 142,0.8581195468489777
Fund 9-Fund 143,0.7138171276279072
Fund 9-Fund 144,0.8332585706659085
Fund 9-Fund 145,0.77159409263885
Fund 9-Fund 146,0.8972764136180021
Fund 9-Fund 147,0.8889437578204883
Fund 9-Fund 148,0.8140039247792924
Fund 9-Fund 149,0.7830279697758505
Fund 9-Fund 150,0.8199644046749434
Fund 9-Fund 151,0.7280455852423409
Fund 9-Fund 152,0.8140650421826323
Fund 9-Fund 153,0.8409185127518138
Fund 9-Fund 154,0.8228338656869617
Fund 9-Fund 155,0.8400806404539113
Fund 9-Fund 156,0.7569325119219011
Fund 9-Fund 157,0.8146358543491076
Fund 9-Fund 158,0.8322536176069721
Fund 9-Fund 159,0.8793647205079526
Fund 9-Fund 160,0.8461950857691262
Fund 9-Fund 161,0.791685922860561
Fund 9-Fund 162,0.7954440486315805
Fund 9-Fund 163,0.7840612769110166
Fund 9-Fund 164,0.851228134875728
Fund 9-Fund 165,0.6342366005285074
Fund 9-Fund 166,0.8146969717524474
Fund 9-Fund 167,0.7911078233107908
Fund 9-Fund 168,0.8205963342447592
Fund 9-Fund 169,0.7818746124119644
Fund 9-Fund 170,0.7807623524069505
Fund 9-Fund 171,0.7830279697758505
Fund 9-Fund 172,0.745881534504883
Fund 9-Fund 173,0.8413921513249693
Fund 9-Fund 174,0.7729553500008094
Fund 9-Fund 175,0.593187253087287
Fund 9-Fund 176,0.8286437461867283
Fund 9-Fund 177,0.8350625416581441
Fund 9-Fund 178,0.8087909982899752
Fund 9-Fund 179,0.7899587747723769
Fund 9-Fund 180,0.8087909982899752
Fund 9-Fund 181,0.8596547675272215
Fund 9-Fund 182,0.8755656446571595
Fund 9-Fund 183,0.7729553500008094
Fund 9-Fund 184,0.760917914084422
Fund 9-Fund 185,0.7721815785041966
Fund 9-Fund 186,0.7780496991987635
Fund 9-Fund 187,0.8378334376793236
Fund 9-Fund 188,0.894381156428714
Fund 9-Fund 189,0.7478022291440032
Fund 9-Fund 190,0.7686636045905535
Fund 9-Fund 191,0.8603523197041805
Fund 9-Fund 192,0.6858274063052978
Fund 9-Fund 193,0.7842814862650658
Fund 9-Fund 194,0.7569325119219011
Fund 9-Fund 195,0.7735872795706247
Fund 9-Fund 196,0.847245081504524
Fund 9-Fund 197,0.8298826905963519
Fund 9-Fund 198,0.7610657619913949
Fund 9-Fund 199,0.7540600313733972
Fund 9-Fund 200,0.7602349199313458
Fund 10-Fund 11,0.8153752902206818
Fund 10-Fund 12,0.8198413453461426
Fund 10-Fund 13,0.8641109580176116
Fund 10-Fund 14,0.836390559151671
Fund 10-Fund 15,0.7471532814707068
Fund 10-Fund 16,0.8350268574246884
Fund 10-Fund 17,0.8527853953802094
Fund 10-Fund 18,0.8411119876782288
Fund 10-Fund 19,0.7436942940485259
Fund 10-Fund 20,0.7986308898253677
Fund 10-Fund 21,0.7937066228681218
Fund 10-Fund 22,0.8889325854880642
Fund 10-Fund 23,0.7829490169060028
Fund 10-Fund 24,0.7948824184302851
Fund 10-Fund 25,0.8685531123819407
Fund 10-Fund 26,0.8043287005257491
Fund 10-Fund 27,0.6931522756954016
Fund 10-Fund 28,0.8222791347434953
Fund 10-Fund 29,0.8061272325630264
Fund 10-Fund 30,0.7947021686769176
Fund 10-Fund 31,0.8549593507511034
Fund 10-Fund 32,0.8751000993842545
Fund 10-Fund 33,0.8380349147431613
Fund 10-Fund 34,0.8514689493004198
Fund 10-Fund 35,0.8209489850045908
Fund 10-Fund 36,0.7200823973519581
Fund 10-Fund 37,0.7226991905652446
Fund 10-Fund 38,0.8918098166163795
Fund 10-Fund 39,0.8685531123819407
Fund 10-Fund 40,0.7838873593941174
Fund 10-Fund 41,0.8303073349190816
Fund 10-Fund 42,0.6955055088097066
Fund 10-Fund 43,0.7813135202983713
Fund 10-Fund 44,0.872513510802212
Fund 10-Fund 45,0.8200450055174197
Fund 10-Fund 46,0.8649627854891611
Fund 10-Fund 47,0.8380813955029002
Fund 10-Fund 48,0.6783673952924211
Fund 10-Fund 49,0.8471952119108183
Fund 10-Fund 50,0.8695887273516577
Fund 10-Fund 51,0.8443262873247926
Fund 10-Fund 52,0.845594568649645
Fund 10-Fund 53,0.7701662942698172
Fund 10-Fund 54,0.8669881891459268
Fund 10-Fund 55,0.8509687706303927
Fund 10-Fund 56,0.8293511629987564
Fund 10-Fund 57,0.7425604328472893
Fund 10-Fund 58,0.827553178636153
Fund 10-Fund 59,0.9092013742149737
Fund 10-Fund 60,0.8742964023061474
Fund 10-Fund 61,0.8486246739035826
Fund 10-Fund 62,0.7739490327144605
Fund 10-Fund 63,0.8481959824192354
Fund 10-Fund 64,0.8156749411119322
Fund 10-Fund 65,0.9578729692286523
Fund 10-Fund 66,0.7695343647000019
Fund 10-Fund 67,0.8229110643133108
Fund 10-Fund 68,0.8401526060955797
Fund 10-Fund 69,0.8603523197041805
Fund 10-Fund 70,0.8072950724220818
Fund 10-Fund 71,0.7882408962651675
Fund 10-Fund 72,0.8741493948710553
Fund 10-Fund 73,0.850354294514407
Fund 10-Fund 74,0.8626843228597374
Fund 10-Fund 75,0.8536029751982068
Fund 10-Fund 76,0.8142630302156679
Fund 10-Fund 77,0.8425897840397394
Fund 10-Fund 78,0.7997270976337896
Fund 10-Fund 79,0.8351365374500643
Fund 10-Fund 80,0.8405302313843631
Fund 10-Fund 81,0.7655523137559422
Fund 10-Fund 82,0.7137287540672729
Fund 10-Fund 83,0.6911598971733404
Fund 10-Fund 84,0.7742022785117573
Fund 10-Fund 85,0.8087909982899752
Fund 10-Fund 86,0.7329633616320657
Fund 10-Fund 87,0.8180216685290992
Fund 10-Fund 88,0.8256855520623749
Fund 10-Fund 89,0.724058020507229
Fund 10-Fund 90,0.8534990364591571
Fund 10-Fund 91,0.7890880146629283
Fund 10-Fund 92,0.8555122173483031
Fund 10-Fund 93,0.8720315186220685
Fund 10-Fund 94,0.620825407531246
Fund 10-Fund 95,0.8433708270498707
Fund 10-Fund 96,0.8199452438577236
Fund 10-Fund 97,0.850354294514407
Fund 10-Fund 98,0.8222791347434953
Fund 10-Fund 99,0.8565489940955083
Fund 10-Fund 100,0.8292626022080325
Fund 10-Fund 101,0.8159864825275789
Fund 10-Fund 102,0.838924573054155
Fund 10-Fund 103,0.8827711378268321
Fund 10-Fund 104,0.8504133856972085
Fund 10-Fund 105,0.7923281301056507
Fund 10-Fund 106,0.8814216136922505
Fund 10-Fund 107,0.8334525411284629
Fund 10-Fund 108,0.7876904149652767
Fund 10-Fund 109,0.8501361094424262
Fund 10-Fund 110,0.8742964023061474
Fund 10-Fund 111,0.8071947593216411
Fund 10-Fund 112,0.8688246508714519
Fund 10-Fund 113,0.7450086662589319
Fund 10-Fund 114,0.8512406613521458
Fund 10-Fund 115,0.8630813609472452
Fund 10-Fund 116,0.8325132470089198
Fund 10-Fund 117,0.7787416523993899
Fund 10-Fund 118,0.8669622577513781
Fund 10-Fund 119,0.832029557617357
Fund 10-Fund 120,0.8452126541625318
Fund 10-Fund 121,0.8817675771569228
Fund 10-Fund 122,0.8904961099354658
Fund 10-Fund 123,0.7401403886194008
Fund 10-Fund 124,0.787957836644554
Fund 10-Fund 125,0.8240459103420273
Fund 10-Fund 126,0.8601710659542625
Fund 10-Fund 127,0.8235351041808207
Fund 10-Fund 128,0.7695343647000019
Fund 10-Fund 129,0.8405047682539791
Fund 10-Fund 130,0.6399321632915345
Fund 10-Fund 131,0.6301815554902812
Fund 10-Fund 132,0.8164910736518189
Fund 10-Fund 133,0.8681213876814409
Fund 10-Fund 134,0.8272113600216968
Fund 10-Fund 135,0.881874366979689
Fund 10-Fund 136,0.8265486966056503
Fund 10-Fund 137,0.6981731413379719
Fund 10-Fund 138,0.7739104840535044
Fund 10-Fund 139,0.8441081022528122
Fund 10-Fund 140,0.8146969717524474
Fund 10-Fund 141,0.7985907088560277
Fund 10-Fund 142,0.859322722633814
Fund 10-Fund 143,0.7134672956115322
Fund 10-Fund 144,0.8734435478679062
Fund 10-Fund 145,0.7937066228681218
Fund 10-Fund 146,0.8872543197546026
Fund 10-Fund 147,0.8544886346351507
Fund 10-Fund 148,0.7873505888994696
Fund 10-Fund 149,0.8146358543491076
Fund 10-Fund 150,0.8424049791486463
Fund 10-Fund 151,0.6911598971733404
Fund 10-Fund 152,0.8199098982417663
Fund 10-Fund 153,0.811160353623249
Fund 10-Fund 154,0.819133928534113
Fund 10-Fund 155,0.8468631670174107
Fund 10-Fund 156,0.7440203214581325
Fund 10-Fund 157,0.7989195493574388
Fund 10-Fund 158,0.8716030692690468
Fund 10-Fund 159,0.872038027199136
Fund 10-Fund 160,0.8669622577513781
Fund 10-Fund 161,0.8333658776119859
Fund 10-Fund 162,0.7859752788962675
Fund 10-Fund 163,0.7830279697758505
Fund 10-Fund 164,0.8689973766302426
Fund 10-Fund 165,0.6426804444448492
Fund 10-Fund 166,0.8435078241900965
Fund 10-Fund 167,0.8170626527462692
Fund 10-Fund 168,0.816618412097394
Fund 10-Fund 169,0.8328857465324696
Fund 10-Fund 170,0.7332398902914782
Fund 10-Fund 171,0.7460410214656931
Fund 10-Fund 172,0.7452766292321595
Fund 10-Fund 173,0.8435078241900965
Fund 10-Fund 174,0.7790925090221578
Fund 10-Fund 175,0.6771810171975395
Fund 10-Fund 176,0.8344026690142704
Fund 10-Fund 177,0.8596621507506313
Fund 10-Fund 178,0.8071947593216411
Fund 10-Fund 179,0.7855572027789101
Fund 10-Fund 180,0.8096023136135845
Fund 10-Fund 181,0.886280527004993
Fund 10-Fund 182,0.8506952878879527
Fund 10-Fund 183,0.8146358543491076
Fund 10-Fund 184,0.7961792804365376
Fund 10-Fund 185,0.7961792804365376
Fund 10-Fund 186,0.7040817287738728
Fund 10-Fund 187,0.8286437461867283
Fund 10-Fund 188,0.8997903075970242
Fund 10-Fund 189,0.7947021686769176
Fund 10-Fund 190,0.778393558293106
Fund 10-Fund 191,0.8685531123819407
Fund 10-Fund 192,0.7392857838968633
Fund 10-Fund 193,0.7933166649633706
Fund 10-Fund 194,0.7706466247050158
Fund 10-Fund 195,0.8178362767729939
Fund 10-Fund 196,0.8309325006775261
Fund 10-Fund 197,0.8369997699805537
Fund 10-Fund 198,0.7434328355927854
Fund 10-Fund 199,0.7811047700900211
Fund 10-Fund 200,0.7401403886194008
Fund 11-Fund 12,0.8256855520623749
Fund 11-Fund 13,0.7968564619902709
Fund 11-Fund 14,0.7466729510355082
Fund 11-Fund 15,0.6937680830462479
Fund 11-Fund 16,0.8064809615789843
Fund 11-Fund 17,0.8114077539123478
Fund 11-Fund 18,0.7621351310490138
Fund 11-Fund 19,0.7345401230916963
Fund 11-Fund 20,0.8410759381748986
Fund 11-Fund 21,0.7913844300645781
Fund 11-Fund 22,0.7965480300602681
Fund 11-Fund 23,0.8196709488705879
Fund 11-Fund 24,0.6950051750080731
Fund 11-Fund 25,0.7830279697758505
Fund 11-Fund 26,0.819234469825688
Fund 11-Fund 27,0.6837767678055593
Fund 11-Fund 28,0.8043287005257491
Fund 11-Fund 29,0.774717769690352
Fund 11-Fund 30,0.7635861434002877
Fund 11-Fund 31,0.8315098049826198
Fund 11-Fund 32,0.8232066898204013
Fund 11-Fund 33,0.8043287005257491
Fund 11-Fund 34,0.8140650421826323
Fund 11-Fund 35,0.8238534510397223
Fund 11-Fund 36,0.7482436543980225
Fund 11-Fund 37,0.6617066838709347
Fund 11-Fund 38,0.8532203533102986
Fund 11-Fund 39,0.8314818997846034
Fund 11-Fund 40,0.6944000126160632
Fund 11-Fund 41,0.785147853809197
Fund 11-Fund 42,0.7046480336268595
Fund 11-Fund 43,0.6898149710404099
Fund 11-Fund 44,0.7429067181476993
Fund 11-Fund 45,0.7853200423533194
Fund 11-Fund 46,0.8488428589755634
Fund 11-Fund 47,0.7512539479550105
Fund 11-Fund 48,0.6299254377448544
Fund 11-Fund 49,0.7560232817273124
Fund 11-Fund 50,0.8140650421826323
Fund 11-Fund 51,0.7873013923537393
Fund 11-Fund 52,0.7447692744998693
Fund 11-Fund 53,0.7137062194341561
Fund 11-Fund 54,0.8126667912473339
Fund 11-Fund 55,0.8150433889319597
Fund 11-Fund 56,0.8263174816321903
Fund 11-Fund 57,0.6937680830462479
Fund 11-Fund 58,0.7499822009891867
Fund 11-Fund 59,0.832128661003924
Fund 11-Fund 60,0.8078266888914564
Fund 11-Fund 61,0.7948824184302851
Fund 11-Fund 62,0.8334559433445886
Fund 11-Fund 63,0.7750063966256947
Fund 11-Fund 64,0.7140547814768792
Fund 11-Fund 65,0.8247500005976437
Fund 11-Fund 66,0.7146867110466943
Fund 11-Fund 67,0.7969210852044006
Fund 11-Fund 68,0.8247500005976437
Fund 11-Fund 69,0.8043287005257491
Fund 11-Fund 70,0.7977329499177298
Fund 11-Fund 71,0.8253443369835726
Fund 11-Fund 72,0.8523833122170139
Fund 11-Fund 73,0.8041000151208979
Fund 11-Fund 74,0.7914473108219606
Fund 11-Fund 75,0.7866072084660828
Fund 11-Fund 76,0.852014228982596
Fund 11-Fund 77,0.7697615811429523
Fund 11-Fund 78,0.7421610886269615
Fund 11-Fund 79,0.8043915812831315
Fund 11-Fund 80,0.8581195468489777
Fund 11-Fund 81,0.7432733486319754
Fund 11-Fund 82,0.7721815785041966
Fund 11-Fund 83,0.6731268120868158
Fund 11-Fund 84,0.740231652137537
Fund 11-Fund 85,0.7330004985324154
Fund 11-Fund 86,0.7669261788270947
Fund 11-Fund 87,0.7536454322087668
Fund 11-Fund 88,0.8222791347434953
Fund 11-Fund 89,0.6780439926688123
Fund 11-Fund 90,0.7880055803884242
Fund 11-Fund 91,0.7134672956115322
Fund 11-Fund 92,0.8222791347434953
Fund 11-Fund 93,0.8200450055174197
Fund 11-Fund 94,0.6612893050360049
Fund 11-Fund 95,0.7876904149652767
Fund 11-Fund 96,0.7397513217023385
Fund 11-Fund 97,0.8199098726932125
Fund 11-Fund 98,0.7764767349453573
Fund 11-Fund 99,0.8330252105618458
Fund 11-Fund 100,0.7574040705221976
Fund 11-Fund 101,0.7493840595278334
Fund 11-Fund 102,0.7269554320650513
Fund 11-Fund 103,0.8055669596404508
Fund 11-Fund 104,0.7850822290923692
Fund 11-Fund 105,0.7695343647000019
Fund 11-Fund 106,0.8248851078732974
Fund 11-Fund 107,0.79425048886047
Fund 11-Fund 108,0.7572950286931361
Fund 11-Fund 109,0.8277511666691889
Fund 11-Fund 110,0.832128661003924
Fund 11-Fund 111,0.7621351310490138
Fund 11-Fund 112,0.7991786547938144
Fund 11-Fund 113,0.6934137341511423
Fund 11-Fund 114,0.8022265634514689
Fund 11-Fund 115,0.8315098049826198
Fund 11-Fund 116,0.796676077182146
Fund 11-Fund 117,0.6937397615607486
Fund 11-Fund 118,0.8315098049826198
Fund 11-Fund 119,0.8140039247792924
Fund 11-Fund 120,0.8415337806301106
Fund 11-Fund 121,0.8251839165858686
Fund 11-Fund 122,0.8126667912473339
Fund 11-Fund 123,0.6785580443952396
Fund 11-Fund 124,0.771903720033276
Fund 11-Fund 125,0.738213425021733
Fund 11-Fund 126,0.8526014972889947
Fund 11-Fund 127,0.7424225470827022
Fund 11-Fund 128,0.716707411054255
Fund 11-Fund 129,0.8229110643133108
Fund 11-Fund 130,0.6447633316374201
Fund 11-Fund 131,0.5963918032763417
Fund 11-Fund 132,0.8033075076869698
Fund 11-Fund 133,0.8071947593216411
Fund 11-Fund 134,0.7899930226460744
Fund 11-Fund 135,0.8286437461867283
Fund 11-Fund 136,0.7830929178663794
Fund 11-Fund 137,0.6972916690183725
Fund 11-Fund 138,0.802195247681956
Fund 11-Fund 139,0.8415337806301106
Fund 11-Fund 140,0.8168048900746956
Fund 11-Fund 141,0.8261821126739591
Fund 11-Fund 142,0.8151773021876462
Fund 11-Fund 143,0.7269554320650513
Fund 11-Fund 144,0.8000406598381213
Fund 11-Fund 145,0.811456856309725
Fund 11-Fund 146,0.8516225758392592
Fund 11-Fund 147,0.8306947610766072
Fund 11-Fund 148,0.6931522756954016
Fund 11-Fund 149,0.755391352157497
Fund 11-Fund 150,0.8210766646799579
Fund 11-Fund 151,0.6781900498999682
Fund 11-Fund 152,0.7787650349391256
Fund 11-Fund 153,0.7454012040696844
Fund 11-Fund 154,0.7232709657220439
Fund 11-Fund 155,0.7365112062596157
Fund 11-Fund 156,0.745881534504883
Fund 11-Fund 157,0.7043901607038757
Fund 11-Fund 158,0.8603523197041805
Fund 11-Fund 159,0.8199098982417663
Fund 11-Fund 160,0.794787873018034
Fund 11-Fund 161,0.79651610622937
Fund 11-Fund 162,0.7402099562215669
Fund 11-Fund 163,0.6811685819326518
Fund 11-Fund 164,0.8071947593216411
Fund 11-Fund 165,0.6701761581152482
Fund 11-Fund 166,0.7794210646401534
Fund 11-Fund 167,0.7887517095780474
Fund 11-Fund 168,0.8222791347434953
Fund 11-Fund 169,0.691421355629081
Fund 11-Fund 170,0.7102379361807358
Fund 11-Fund 171,0.7330004985324154
Fund 11-Fund 172,0.694316525886223
Fund 11-Fund 173,0.8101327773448492
Fund 11-Fund 174,0.7706466247050158
Fund 11-Fund 175,0.6278348280731141
Fund 11-Fund 176,0.7140547814768792
Fund 11-Fund 177,0.8497292258133022
Fund 11-Fund 178,0.7594274075105172
Fund 11-Fund 179,0.7447692744998693
Fund 11-Fund 180,0.7859752788962675
Fund 11-Fund 181,0.8615259641678573
Fund 11-Fund 182,0.8043915812831315
Fund 11-Fund 183,0.7376394536474609
Fund 11-Fund 184,0.7499822009891867
Fund 11-Fund 185,0.7433141442600405
Fund 11-Fund 186,0.7161438840946533
Fund 11-Fund 187,0.8315098049826198
Fund 11-Fund 188,0.850751377320723
Fund 11-Fund 189,0.7587912930283282
Fund 11-Fund 190,0.758257410953388
Fund 11-Fund 191,0.825375725545989
Fund 11-Fund 192,0.6811685819326518
Fund 11-Fund 193,0.830994950601366
Fund 11-Fund 194,0.6937680830462479
Fund 11-Fund 195,0.7215475134101326
Fund 11-Fund 196,0.7590533508636852
Fund 11-Fund 197,0.8501111403004156
Fund 11-Fund 198,0.7046480336268595
Fund 11-Fund 199,0.7780496991987635
Fund 11-Fund 200,0.8222791347434953
Fund 12-Fund 13,0.79425048886047
Fund 12-Fund 14,0.6911598971733404
Fund 12-Fund 15,0.7942819770032932
Fund 12-Fund 16,0.756354667193318
Fund 12-Fund 17,0.7997225207861628
Fund 12-Fund 18,0.7556492250804804
Fund 12-Fund 19,0.7410143903171358
Fund 12-Fund 20,0.778232289541517
Fund 12-Fund 21,0.7780496991987635
Fund 12-Fund 22,0.838581833237879
Fund 12-Fund 23,0.8413911350917178
Fund 12-Fund 24,0.7570273399222196
Fund 12-Fund 25,0.7887517095780474
Fund 12-Fund 26,0.8669881891459268
Fund 12-Fund 27,0.6832569191581296
Fund 12-Fund 28,0.7316176744137132
Fund 12-Fund 29,0.7707611713862563
Fund 12-Fund 30,0.7227982151212463
Fund 12-Fund 31,0.8200450055174197
Fund 12-Fund 32,0.827553178636153
Fund 12-Fund 33,0.7848243561693848
Fund 12-Fund 34,0.8159864825275789
Fund 12-Fund 35,0.706137269696432
Fund 12-Fund 36,0.7548037282932158
Fund 12-Fund 37,0.6378905912652892
Fund 12-Fund 38,0.8497292258133022
Fund 12-Fund 39,0.8878661279615442
Fund 12-Fund 40,0.6955055088097066
Fund 12-Fund 41,0.7566630991233209
Fund 12-Fund 42,0.640803633147909
Fund 12-Fund 43,0.6979929622849275
Fund 12-Fund 44,0.8194130759476035
Fund 12-Fund 45,0.7266975591420678
Fund 12-Fund 46,0.8856514509578477
Fund 12-Fund 47,0.7697737564590645
Fund 12-Fund 48,0.4667966261071169
Fund 12-Fund 49,0.7541612811263286
Fund 12-Fund 50,0.7942550657080969
Fund 12-Fund 51,0.7365112062596157
Fund 12-Fund 52,0.7742022785117573
Fund 12-Fund 53,0.6786934227020275
Fund 12-Fund 54,0.79425048886047
Fund 12-Fund 55,0.8572761959327263
Fund 12-Fund 56,0.8367838488752767
Fund 12-Fund 57,0.6301815554902812
Fund 12-Fund 58,0.6823939436868568
Fund 12-Fund 59,0.8308499702147883
Fund 12-Fund 60,0.7913844300645781
Fund 12-Fund 61,0.8141657003097595
Fund 12-Fund 62,0.7410143903171358
Fund 12-Fund 63,0.7330004985324154
Fund 12-Fund 64,0.676924899452113
Fund 12-Fund 65,0.8355093615835032
Fund 12-Fund 66,0.6815096133514407
Fund 12-Fund 67,0.7464886349859343
Fund 12-Fund 68,0.8071947593216411
Fund 12-Fund 69,0.8763965976456429
Fund 12-Fund 70,0.8413921513249693
Fund 12-Fund 71,0.8544886346351507
Fund 12-Fund 72,0.8574862609082889
Fund 12-Fund 73,0.7883223445350919
Fund 12-Fund 74,0.7807623524069505
Fund 12-Fund 75,0.787957836644554
Fund 12-Fund 76,0.8431363408997984
Fund 12-Fund 77,0.7671651026497183
Fund 12-Fund 78,0.6771810171975395
Fund 12-Fund 79,0.7747472911893191
Fund 12-Fund 80,0.8735305388497514
Fund 12-Fund 81,0.8246871198402614
Fund 12-Fund 82,0.7742022785117573
Fund 12-Fund 83,0.6359445985564222
Fund 12-Fund 84,0.738213425021733
Fund 12-Fund 85,0.6848256050210613
Fund 12-Fund 86,0.8468631670174107
Fund 12-Fund 87,0.6811685819326518
Fund 12-Fund 88,0.7556492250804804
Fund 12-Fund 89,0.6811685819326518
Fund 12-Fund 90,0.7849675285340916
Fund 12-Fund 91,0.6755013486087679
Fund 12-Fund 92,0.894410354822111
Fund 12-Fund 93,0.8099032582949891
Fund 12-Fund 94,0.5887970627396241
Fund 12-Fund 95,0.8597715125739281
Fund 12-Fund 96,0.7303923126595079
Fund 12-Fund 97,0.7890151680142945
Fund 12-Fund 98,0.7822055734993354
Fund 12-Fund 99,0.8409018510602951
Fund 12-Fund 100,0.7538896510760116
Fund 12-Fund 101,0.7269554320650513
Fund 12-Fund 102,0.7566630991233209
Fund 12-Fund 103,0.8170438138973193
Fund 12-Fund 104,0.8314818997846034
Fund 12-Fund 105,0.6911598971733404
Fund 12-Fund 106,0.8281851082059684
Fund 12-Fund 107,0.8386985998251059
Fund 12-Fund 108,0.6413005410419748
Fund 12-Fund 109,0.7876904149652767
Fund 12-Fund 110,0.8043287005257491
Fund 12-Fund 111,0.7464886349859343
Fund 12-Fund 112,0.7807623524069505
Fund 12-Fund 113,0.6366721797021763
Fund 12-Fund 114,0.8071947593216411
Fund 12-Fund 115,0.7990453392324295
Fund 12-Fund 116,0.8457417540604906
Fund 12-Fund 117,0.6963728236626575
Fund 12-Fund 118,0.8501325212994192
Fund 12-Fund 119,0.8195370741083267
Fund 12-Fund 120,0.8466841407869017
Fund 12-Fund 121,0.8399781512519958
Fund 12-Fund 122,0.8071190690240103
Fund 12-Fund 123,0.5995876030148192
Fund 12-Fund 124,0.6859270491989053
Fund 12-Fund 125,0.7706466247050158
Fund 12-Fund 126,0.8426832113675863
Fund 12-Fund 127,0.6785580443952396
Fund 12-Fund 128,0.6675679722423408
Fund 12-Fund 129,0.8218404429554897
Fund 12-Fund 130,0.5303355096179526
Fund 12-Fund 131,0.4785588418308742
Fund 12-Fund 132,0.8629326442652052
Fund 12-Fund 133,0.810528424053434
Fund 12-Fund 134,0.7460410214656931
Fund 12-Fund 135,0.8140039247792924
Fund 12-Fund 136,0.7538528491963258
Fund 12-Fund 137,0.6675679722423408
Fund 12-Fund 138,0.7895933949038546
Fund 12-Fund 139,0.861863755243024
Fund 12-Fund 140,0.8298826905963519
Fund 12-Fund 141,0.7947021686769176
Fund 12-Fund 142,0.7660411352650313
Fund 12-Fund 143,0.8301277643538144
Fund 12-Fund 144,0.8033712209282655
Fund 12-Fund 145,0.8036447007337831
Fund 12-Fund 146,0.8501111403004156
Fund 12-Fund 147,0.8222791347434953
Fund 12-Fund 148,0.6618544249472665
Fund 12-Fund 149,0.7595291579192118
Fund 12-Fund 150,0.8258092607340767
